calendar_year,sm_league_id,league_name,market,n_odds_rows,n_distinct_events_with_row,n_bookmakers,min_fetched_at,max_fetched_at,n_rows_prematch_vs_kickoff,n_events_any_prematch_row_for_this_market
2025,1123,OFC Champions League,Goals Over/Under,18,9,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1123,OFC Champions League,Match Winner,9,3,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1251,Super Cup,Full Time Result,9,3,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1251,Super Cup,Fulltime Result,9,3,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1251,Super Cup,Match Winner,9,3,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1251,Super Cup,Goals Over/Under,6,3,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1356,A-League Men,Full Time Result,348,116,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1356,A-League Men,Fulltime Result,348,116,12,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1356,A-League Men,Match Winner,345,115,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1356,A-League Men,Goals Over/Under,232,116,14,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1673,Ligue 1 Play-offs,Full Time Result,6,2,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1673,Ligue 1 Play-offs,Fulltime Result,6,2,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1673,Ligue 1 Play-offs,Match Winner,6,2,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1673,Ligue 1 Play-offs,Goals Over/Under,4,2,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1681,Super League Play-offs,Match Winner,6,2,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1681,Super League Play-offs,Full Time Result,6,2,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1681,Super League Play-offs,Fulltime Result,6,2,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1681,Super League Play-offs,Goals Over/Under,4,2,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1682,Parva Liga - Play-offs,Fulltime Result,9,3,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1682,Parva Liga - Play-offs,Full Time Result,9,3,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1682,Parva Liga - Play-offs,Match Winner,9,3,6,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1682,Parva Liga - Play-offs,Goals Over/Under,6,3,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1691,Premier League - Playoffs,Fulltime Result,6,2,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1691,Premier League - Playoffs,Match Winner,6,2,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1691,Premier League - Playoffs,Goals Over/Under,4,2,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1798,Supercopa do Brasil,Match Winner,3,1,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1798,Supercopa do Brasil,Full Time Result,3,1,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1798,Supercopa do Brasil,Fulltime Result,3,1,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1798,Supercopa do Brasil,Goals Over/Under,2,1,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1989,Qatar Prince Cup,Fulltime Result,9,3,5,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1989,Qatar Prince Cup,Match Winner,9,3,4,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1989,Qatar Prince Cup,Full Time Result,9,3,1,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2025,1989,Qatar Prince Cup,Goals Over/Under,6,3,3,2026-04-21 23:05:50.211909-05:00,2026-04-21 23:05:50.211909-05:00,0,0
2026,8,Premier League,Fulltime Result,107,23,10,2026-04-09 11:48:19.409867-05:00,2026-04-24 13:02:18.883304-05:00,59,22
2026,8,Premier League,Match Winner,101,23,7,2026-04-09 11:48:19.409867-05:00,2026-04-24 13:02:18.883304-05:00,53,22
2026,8,Premier League,Full Time Result,69,23,1,2026-04-09 11:48:19.409867-05:00,2026-04-24 13:02:18.883304-05:00,21,7
2026,8,Premier League,Goals Over/Under,65,23,7,2026-04-09 11:48:19.409867-05:00,2026-04-24 13:02:18.883304-05:00,33,21
2026,9,Championship,Fulltime Result,120,38,12,2026-04-09 11:48:20.156441-05:00,2026-04-24 13:02:18.883304-05:00,54,18
2026,9,Championship,Match Winner,107,34,7,2026-04-09 11:48:20.156441-05:00,2026-04-24 13:02:18.883304-05:00,41,14
2026,9,Championship,Full Time Result,78,26,1,2026-04-09 11:48:20.156441-05:00,2026-04-24 13:02:18.883304-05:00,36,12
2026,9,Championship,Goals Over/Under,72,34,8,2026-04-09 11:48:20.156441-05:00,2026-04-24 13:02:18.883304-05:00,28,14
2026,72,Eredivisie,Full Time Result,30,10,1,2026-04-09 11:48:19.617618-05:00,2026-04-21 23:05:50.211909-05:00,30,10
2026,72,Eredivisie,Fulltime Result,30,10,8,2026-04-09 11:48:19.617618-05:00,2026-04-21 23:05:50.211909-05:00,30,10
2026,72,Eredivisie,Match Winner,30,10,6,2026-04-09 11:48:19.617618-05:00,2026-04-21 23:05:50.211909-05:00,30,10
2026,72,Eredivisie,Goals Over/Under,20,10,4,2026-04-09 11:48:19.617618-05:00,2026-04-21 23:05:50.211909-05:00,20,10
2026,82,Bundesliga,Fulltime Result,704,224,15,2026-04-06 22:02:03.445295-05:00,2026-04-24 13:05:09.618092-05:00,293,98
2026,82,Bundesliga,Match Winner,677,218,11,2026-04-06 22:13:56.772549-05:00,2026-04-24 13:05:09.618092-05:00,265,92
2026,82,Bundesliga,Full Time Result,624,208,1,2026-04-06 22:13:56.772549-05:00,2026-04-24 13:05:09.618092-05:00,219,73
2026,82,Bundesliga,Goals Over/Under,469,222,10,2026-04-06 22:03:04.778417-05:00,2026-04-24 13:05:09.618092-05:00,195,96
2026,82,Bundesliga,Money Line 3-way,1,1,1,2026-04-06 22:13:57.328371-05:00,2026-04-06 22:13:57.328371-05:00,1,1
2026,85,2. Bundesliga,Full Time Result,54,18,1,2026-04-09 11:48:20.115572-05:00,2026-04-24 13:02:18.883304-05:00,27,9
2026,85,2. Bundesliga,Fulltime Result,54,18,8,2026-04-09 11:48:20.115572-05:00,2026-04-24 13:02:18.883304-05:00,27,9
2026,85,2. Bundesliga,Match Winner,54,18,6,2026-04-09 11:48:20.115572-05:00,2026-04-24 13:02:18.883304-05:00,27,9
2026,85,2. Bundesliga,Goals Over/Under,36,18,6,2026-04-09 11:48:20.115572-05:00,2026-04-24 13:02:18.883304-05:00,18,9
2026,208,Pro League,Fulltime Result,65,21,7,2026-04-09 11:48:19.975593-05:00,2026-04-24 13:02:18.883304-05:00,32,11
2026,208,Pro League,Match Winner,65,21,6,2026-04-09 11:48:19.975593-05:00,2026-04-24 13:02:18.883304-05:00,32,11
2026,208,Pro League,Goals Over/Under,44,21,8,2026-04-09 11:48:19.975593-05:00,2026-04-24 13:02:18.883304-05:00,22,11
2026,208,Pro League,Full Time Result,42,14,1,2026-04-09 11:48:19.975593-05:00,2026-04-24 13:02:18.883304-05:00,21,7
2026,301,Ligue 1,Fulltime Result,82,17,10,2026-04-09 11:48:19.363643-05:00,2026-04-24 13:02:18.883304-05:00,46,16
2026,301,Ligue 1,Match Winner,69,17,7,2026-04-09 11:48:19.363643-05:00,2026-04-24 13:02:18.883304-05:00,33,16
2026,301,Ligue 1,Full Time Result,51,17,1,2026-04-09 11:48:19.363643-05:00,2026-04-24 13:02:18.883304-05:00,15,5
2026,301,Ligue 1,Goals Over/Under,50,17,6,2026-04-09 11:48:19.363643-05:00,2026-04-24 13:02:18.883304-05:00,26,15
2026,304,Ligue 2,Fulltime Result,57,18,8,2026-04-09 11:48:20.313661-05:00,2026-04-24 13:02:18.883304-05:00,27,9
2026,304,Ligue 2,Match Winner,55,18,8,2026-04-09 11:48:20.313661-05:00,2026-04-24 13:02:18.883304-05:00,25,9
2026,304,Ligue 2,Full Time Result,54,18,1,2026-04-09 11:48:20.313661-05:00,2026-04-24 13:02:18.883304-05:00,24,8
2026,304,Ligue 2,Goals Over/Under,38,18,9,2026-04-09 11:48:20.313661-05:00,2026-04-24 13:02:18.883304-05:00,18,9
2026,384,Serie A,Fulltime Result,97,20,11,2026-04-09 11:48:19.459513-05:00,2026-04-24 13:02:18.883304-05:00,52,18
2026,384,Serie A,Match Winner,81,20,7,2026-04-09 11:48:19.459513-05:00,2026-04-24 13:02:18.883304-05:00,36,16
2026,384,Serie A,Goals Over/Under,60,20,7,2026-04-09 11:48:19.459513-05:00,2026-04-24 13:02:18.883304-05:00,28,17
2026,384,Serie A,Full Time Result,60,20,1,2026-04-09 11:48:19.459513-05:00,2026-04-24 13:02:18.883304-05:00,15,5
2026,387,Serie B,Match Winner,64,21,6,2026-04-09 11:48:20.354638-05:00,2026-04-24 13:02:18.883304-05:00,31,11
2026,387,Serie B,Fulltime Result,59,19,7,2026-04-09 11:48:20.354638-05:00,2026-04-24 13:02:18.883304-05:00,29,10
2026,387,Serie B,Full Time Result,57,19,1,2026-04-09 11:48:20.354638-05:00,2026-04-24 13:02:18.883304-05:00,27,9
2026,387,Serie B,Goals Over/Under,42,21,5,2026-04-09 11:48:20.354638-05:00,2026-04-24 13:02:18.883304-05:00,20,10
2026,453,Ekstraklasa,Match Winner,59,18,7,2026-04-09 11:48:19.579587-05:00,2026-04-24 13:02:18.883304-05:00,29,10
2026,453,Ekstraklasa,Fulltime Result,56,18,8,2026-04-09 11:48:19.579587-05:00,2026-04-24 13:02:18.883304-05:00,26,10
2026,453,Ekstraklasa,Full Time Result,54,18,1,2026-04-09 11:48:19.579587-05:00,2026-04-24 13:02:18.883304-05:00,24,8
2026,453,Ekstraklasa,Goals Over/Under,39,18,7,2026-04-09 11:48:19.579587-05:00,2026-04-24 13:02:18.883304-05:00,19,10
2026,462,Liga Portugal,Match Winner,61,18,6,2026-04-09 11:48:19.763556-05:00,2026-04-24 13:02:18.883304-05:00,31,11
2026,462,Liga Portugal,Fulltime Result,61,18,9,2026-04-09 11:48:19.763556-05:00,2026-04-24 13:02:18.883304-05:00,31,11
2026,462,Liga Portugal,Full Time Result,54,18,1,2026-04-09 11:48:19.763556-05:00,2026-04-24 13:02:18.883304-05:00,24,8
2026,462,Liga Portugal,Goals Over/Under,42,18,7,2026-04-09 11:48:19.763556-05:00,2026-04-24 13:02:18.883304-05:00,22,11
2026,501,Premiership,Full Time Result,18,6,1,2026-04-09 11:48:19.916860-05:00,2026-04-09 11:48:19.945415-05:00,18,6
2026,501,Premiership,Fulltime Result,18,6,8,2026-04-09 11:48:19.916860-05:00,2026-04-09 11:48:19.945415-05:00,18,6
2026,501,Premiership,Match Winner,18,6,4,2026-04-09 11:48:19.916860-05:00,2026-04-09 11:48:19.945415-05:00,18,6
2026,501,Premiership,Goals Over/Under,12,6,5,2026-04-09 11:48:19.916860-05:00,2026-04-09 11:48:19.945415-05:00,12,6
2026,564,La Liga,Fulltime Result,64,17,10,2026-04-09 11:48:19.316222-05:00,2026-04-24 13:02:18.883304-05:00,37,13
2026,564,La Liga,Match Winner,59,17,7,2026-04-09 11:48:19.316222-05:00,2026-04-24 13:02:18.883304-05:00,32,13
2026,564,La Liga,Full Time Result,48,16,1,2026-04-09 11:48:19.316222-05:00,2026-04-24 13:02:18.883304-05:00,24,8
2026,564,La Liga,Goals Over/Under,41,17,7,2026-04-09 11:48:19.316222-05:00,2026-04-24 13:02:18.883304-05:00,23,13
2026,567,La Liga 2,Fulltime Result,67,22,11,2026-04-09 11:48:20.263018-05:00,2026-04-24 13:02:18.883304-05:00,31,11
2026,567,La Liga 2,Full Time Result,66,22,1,2026-04-09 11:48:20.263018-05:00,2026-04-24 13:02:18.883304-05:00,30,10
2026,567,La Liga 2,Match Winner,60,20,6,2026-04-09 11:48:20.263018-05:00,2026-04-24 13:02:18.883304-05:00,27,9
2026,567,La Liga 2,Goals Over/Under,46,22,7,2026-04-09 11:48:20.263018-05:00,2026-04-24 13:02:18.883304-05:00,22,11
2026,573,Allsvenskan,Match Winner,51,16,9,2026-04-09 11:48:19.504865-05:00,2026-04-24 13:02:18.883304-05:00,21,8
2026,573,Allsvenskan,Full Time Result,48,16,1,2026-04-09 11:48:19.504865-05:00,2026-04-24 13:02:18.883304-05:00,18,6
2026,573,Allsvenskan,Fulltime Result,48,16,7,2026-04-09 11:48:19.504865-05:00,2026-04-24 13:02:18.883304-05:00,18,6
2026,573,Allsvenskan,Goals Over/Under,36,16,7,2026-04-09 11:48:19.504865-05:00,2026-04-24 13:02:18.883304-05:00,16,8
2026,600,Super Lig,Match Winner,68,19,7,2026-04-09 11:48:20.073466-05:00,2026-04-24 13:02:18.883304-05:00,32,12
2026,600,Super Lig,Fulltime Result,66,19,10,2026-04-09 11:48:20.073466-05:00,2026-04-24 13:02:18.883304-05:00,30,12
2026,600,Super Lig,Full Time Result,57,19,1,2026-04-09 11:48:20.073466-05:00,2026-04-24 13:02:18.883304-05:00,21,7
2026,600,Super Lig,Goals Over/Under,44,19,6,2026-04-09 11:48:20.073466-05:00,2026-04-24 13:02:18.883304-05:00,20,12
2026,636,Liga Profesional de Fútbol,Fulltime Result,121,30,11,2026-04-09 11:48:19.804125-05:00,2026-04-24 13:02:18.883304-05:00,64,23
2026,636,Liga Profesional de Fútbol,Match Winner,105,30,7,2026-04-09 11:48:19.804125-05:00,2026-04-24 13:02:18.883304-05:00,48,20
2026,636,Liga Profesional de Fútbol,Full Time Result,78,26,1,2026-04-09 11:48:19.807322-05:00,2026-04-24 13:02:18.883304-05:00,24,8
2026,636,Liga Profesional de Fútbol,Goals Over/Under,73,30,5,2026-04-09 11:48:19.804125-05:00,2026-04-24 13:02:18.883304-05:00,35,20
2026,648,Serie A,Match Winner,60,20,6,2026-04-09 11:48:20.019706-05:00,2026-04-24 13:02:18.883304-05:00,30,10
2026,648,Serie A,Fulltime Result,60,20,9,2026-04-09 11:48:20.019706-05:00,2026-04-24 13:02:18.883304-05:00,30,10
2026,648,Serie A,Full Time Result,57,19,1,2026-04-09 11:48:20.019706-05:00,2026-04-24 13:02:18.883304-05:00,30,10
2026,648,Serie A,Goals Over/Under,40,20,6,2026-04-09 11:48:20.019706-05:00,2026-04-24 13:02:18.883304-05:00,20,10
2026,663,Primera Division,Fulltime Result,47,15,8,2026-04-09 11:48:19.952280-05:00,2026-04-24 13:02:18.883304-05:00,17,7
2026,663,Primera Division,Match Winner,46,15,5,2026-04-09 11:48:19.952280-05:00,2026-04-24 13:02:18.883304-05:00,16,6
2026,663,Primera Division,Full Time Result,45,15,1,2026-04-09 11:48:19.952280-05:00,2026-04-24 13:02:18.883304-05:00,15,5
2026,663,Primera Division,Goals Over/Under,32,15,7,2026-04-09 11:48:19.952280-05:00,2026-04-24 13:02:18.883304-05:00,12,6
2026,672,Liga BetPlay,Match Winner,59,18,9,2026-04-09 11:48:19.688645-05:00,2026-04-24 13:02:18.883304-05:00,26,9
2026,672,Liga BetPlay,Fulltime Result,45,14,8,2026-04-09 11:48:19.688645-05:00,2026-04-24 13:02:18.883304-05:00,21,7
2026,672,Liga BetPlay,Full Time Result,45,15,1,2026-04-09 11:48:19.688645-05:00,2026-04-24 13:02:18.883304-05:00,18,6
2026,672,Liga BetPlay,Goals Over/Under,37,18,7,2026-04-09 11:48:19.688645-05:00,2026-04-24 13:02:18.883304-05:00,15,8
2026,743,Liga MX,Fulltime Result,66,22,7,2026-04-09 11:48:19.724137-05:00,2026-04-24 13:02:18.883304-05:00,24,8
2026,743,Liga MX,Full Time Result,66,22,1,2026-04-09 11:48:19.724137-05:00,2026-04-24 13:02:18.883304-05:00,24,8
2026,743,Liga MX,Match Winner,66,22,6,2026-04-09 11:48:19.724137-05:00,2026-04-24 13:02:18.883304-05:00,24,8
2026,743,Liga MX,Goals Over/Under,44,22,8,2026-04-09 11:48:19.724137-05:00,2026-04-24 13:02:18.883304-05:00,16,8
2026,779,Major League Soccer,Match Winner,112,35,7,2026-04-09 11:48:19.855556-05:00,2026-04-24 13:02:18.883304-05:00,66,22
2026,779,Major League Soccer,Fulltime Result,106,33,7,2026-04-09 11:48:19.855556-05:00,2026-04-24 13:02:18.883304-05:00,64,21
2026,779,Major League Soccer,Goals Over/Under,72,35,8,2026-04-09 11:48:19.855556-05:00,2026-04-24 13:02:18.883304-05:00,42,21
2026,779,Major League Soccer,Full Time Result,69,23,1,2026-04-09 11:48:19.855556-05:00,2026-04-24 13:02:18.883304-05:00,33,11
2026,1034,K League 1,Match Winner,43,13,6,2026-04-09 11:48:19.666041-05:00,2026-04-24 13:02:18.883304-05:00,19,7
2026,1034,K League 1,Fulltime Result,39,12,7,2026-04-09 11:48:19.666041-05:00,2026-04-24 13:02:18.883304-05:00,15,5
2026,1034,K League 1,Full Time Result,36,12,1,2026-04-09 11:48:19.666041-05:00,2026-04-24 13:02:18.883304-05:00,12,4
2026,1034,K League 1,Goals Over/Under,28,13,7,2026-04-09 11:48:19.666041-05:00,2026-04-24 13:02:18.883304-05:00,12,6
2026,1116,Copa Sudamericana,Fulltime Result,75,18,12,2026-04-09 11:48:20.219018-05:00,2026-04-24 13:02:18.883304-05:00,33,11
2026,1116,Copa Sudamericana,Match Winner,69,18,7,2026-04-09 11:48:20.219018-05:00,2026-04-24 13:02:18.883304-05:00,27,9
2026,1116,Copa Sudamericana,Full Time Result,54,18,1,2026-04-09 11:48:20.219018-05:00,2026-04-24 13:02:18.883304-05:00,12,4
2026,1116,Copa Sudamericana,Goals Over/Under,46,18,7,2026-04-09 11:48:20.219018-05:00,2026-04-24 13:02:18.883304-05:00,18,11
2026,1122,Copa Libertadores,Fulltime Result,77,19,10,2026-04-09 11:48:19.533008-05:00,2026-04-24 13:02:18.883304-05:00,32,11
2026,1122,Copa Libertadores,Match Winner,68,19,6,2026-04-09 11:48:19.533008-05:00,2026-04-24 13:02:18.883304-05:00,23,10
2026,1122,Copa Libertadores,Full Time Result,57,19,1,2026-04-09 11:48:19.533008-05:00,2026-04-24 13:02:18.883304-05:00,12,4
2026,1122,Copa Libertadores,Goals Over/Under,47,19,7,2026-04-09 11:48:19.533008-05:00,2026-04-24 13:02:18.883304-05:00,17,10
